orig_tweet,label,tweet_id,author_id,lang
"rt @africanconserve: oh come on, really? seven billion of you and just a few thousand #rhino and you still think they make a better #aphrod…",-1,8.98E+17,864600701812563975,en
"""matt was efficient, thorough, knowledgeable, and friendly!"" says kelly jane on google, via summitwebmarketing https://t.co/etaodxdtzl",0,1.31E+18,2255165954,en
monday night attack on the thula thula rhino orphanage in south africa is unacceptable. https://t.co/shyzbkgefp https://t.co/uiimb0vbxg,-1,8.34E+17,9855132,en
"@xposetrophyhunt dear chinese. yes the virus is passed on from animals, but it's cuz ya'll eat them! it's the dog, cat and exotic animal meat trade. your response of throwing inocent pets from towers is as stupid as your idea that rhino horn is medicinal. get an education +stop exploiting animals",-1,1.22E+18,9.51923E+17,en
"poachers killed more than 1,000 rhinos for the third year in a row https://t.co/fwe0bki4xp via @takepart",-1,6.91E+17,2935493350,en
"#conservationoptimism: a sumatran rhino calf has been born at the sumatran rhino sanctuary in indonesia! the calf brings hope for the critically endangered population. 

read more: https://t.co/obtambdqeo https://t.co/iudqsgsrxy",1,1.51E+18,1931309581,en
rhino shot dead by poachers at french zoo https://t.co/pkkb0n3dfd,-1,8.39E+17,960792660,en
"@danielbekele @hrw they've run out of rhino horn, so now the witch doctors are preying on people.",-1,5.79E+17,625802134,en
rt @savetherhino:uganda:stay overnight at the ziwa rhino sanctuary & await the birth of its 3rd white rhino calf! http://tinyurl.com/yc9hgg3,1,7195689267,9366272,en
only two hours until the rhinos take on the ogden mustangs for the second game of the thorne cup semis! #rhinohockey http://t.co/booy8vs1nk,FLAG_BAD,5.82E+17,43195567,en
.@uscc_gov why do business with environmental criminals! carved rhino horns top two asian art sales #boycottchina https://t.co/imhzyooumm,-1,6.71E+17,3310873800,en
mass slaughter of wildlife & habitat destruction in #africa continues. @africanewsalert. @nikela_wildlife @natgeo @wwf #rhino,-1,1.50E+17,68524735,en
"when these drones fly over elephants and rhinos, they turn the tables on poachers. http://t.co/md1q51b8wy via @omeletocom",1,5.76E+17,2280892334,en
.canada refuses an ivory ban motion to protect endangered #elephants https://t.co/db0owaor0t  @liuinstituteubc  #gmfer,0,7.78E+17,14679793,en
"two endangered black rhinos just became hunting trophies, thanks to the u.s. government http://t.co/7cpefdz5bs",-1,5.82E+17,59550449,en
"rt @bryanchristy: us, can. oppose trade in synthetic #rhino horn @ #cop17 #cites.  @wwf @wildaid etc agree. eu unsure. china says fake shou…",0,7.81E+17,1976860915,en
orphan rhino struggles to survive after poachers kill mother http://t.co/qmheaz6fam (via @world_wildlife),-1,3.25E+17,387707281,en
tense fight between two angry rhinos!: tim brown was visiting the hluhluwe game reserve in south africa when he caught a savage rhino attack. he filmed the angry animals until they disappeared behind a bush. no one will ever know who won! https://t.co/dtvcrgn5wo,-1,1.09E+18,915613599027957761,en
"rt @earthcause: levels of poaching for elephant and rhino are at an all time high, both species face extinction if nothing is done
http://t…",-1,5.27E+17,72348935,en
save the rhino vietnam released today- @paulblackthorne explores #rhino horn #demand #worldwildlifeday #teamrhino https://t.co/jsroeva9fm,1,8.38E+17,113721093,en
floods kill scores in india's tea-growing assam; nine rhinos drown $prk https://t.co/emqotmc1ih,-1,1.29E+18,1134049078424162304,en
"“@tutticontenti: michigan family gloats over #rhino they killed in africa.
http://t.co/jhl0qylmxq … … … … … … … …” can't say what i want.",-1,4.41E+17,162283218,en
"well, this is pretty sad: nola, san diego zoo's northern white rhino, dies; only three left in captivity @cnn https://t.co/dofsb4ii2i",-1,6.69E+17,213831149,en
"in the first six months of this year, 259 rhino have been poached for their horn in sa. https://t.co/6zy7lnnped",-1,1.55E+18,23061112,en
rt @rhinosirf: fantasic news from africa!  no bail for alleged or tambo airport rhino horn smuggler https://t.co/5dxzpy3l8g via @allafrica…,1,8.91E+17,500447566,en
"rt @ausar_the: what's that, it's #worldrhinoday? just a reminder that 3/5 rhino species do not, in fact, use their horns as weapons (or at…",0,1.57E+18,1259618137114279937,en
rare rhino dies at san diego zoo: http://t.co/0syazq9y2c (via @cbsnews),-1,5.45E+17,24920395,en
12:55pm only 12 shopping days left - mark mothersbaugh - joyeux mutato(rhino),FLAG_BAD,4.15E+17,1444501129,en
rt @thesimpsonstq: question 587 answer -d. these white slippers are albino african endangered rhino! #simpsonstrivia 😂😂😂😂😂😂😂😂😂 https://t.co…,FLAG_BAD,1.34E+18,274683936,en
enact legislation outlawing ivory and rhino horn products in ohio - sign the petition! http://t.co/mo6aezffbd via @change,0,6.09E+17,25368960,en
"u.s. fish and wildlife service: block the import of rare black rhino to the us - sign the petition! https://t.co/4uzclsibic via @ukchange the usa nd this trophy hunter clearly not care what legacy they leave future generations, including their own families.",0,1.17E+18,455206929,en
"5. there are in fact many who cannot bear the thought that our union (@iucn ) should be tolerating the killing of lions, elephants and rhinos for the pleasure of rich white men (and some women) in the name of ""sustainable use"". https://t.co/ycirl9kdxd",-1,1.24E+18,407750461,en
"pics, videos: miracle rhino calf born to orphaned parents a world first https://t.co/kxel6sdivn if this is not poor positive that rhinos want to survive then i need my head examined. amazing",-1,1.60E+18,973866358705475584,en
on sale now! the 2017 rhino conservation calendar. proceeds benefit anti-poaching rhino dogs! buy yours today! https://t.co/tcizsrxwy2 https://t.co/andwpd2rb3,1,7.91E+17,9366272,en
orphaned rhino calf cuddles up to tourist's grey car trying to replace his mother http://t.co/vpsikzlpx8 via @smh http://t.co/8denqooida,-1,6.32E+17,393861489,en
barcelona city hall: secure a better life for the elephants and rhino at barcelona zoo!! - sign the petition! https://t.co/ai3qp1rx9j via @change,1,1.33E+18,1572843726,en
rt @divergenttravel: mother white rhino with a baby zimbabwe https://t.co/6gckssfmex #rhino #wildlife #baby #whiterhino #travel #video #mus…,0,6.89E+17,4473471443,en
"@cobredonkey @michiganography @brooklynpeach @michiganhist @bridgetobm @cheyenne_groth @cyndycanty @girlnamedboston y'all have such pretty shelves! mine are completely haphazard. the rhino is an inside joke about mira growing a rhino horn on her nose, there's the pretty little table i found at a second hand shop that always has a cemetery book on it, and part of my personality nerd section. https://t.co/dwnc6jop74",FLAG_BAD,1.25E+18,763129131806711808,en
a pregnant rhino in california could save a related subspecies https://t.co/klx3mcxgep via @yahoonews,1,9.97E+17,492822996,en
"searching for digital marketing companies in philadelphia?

bad rhino has the all the answers: https://t.co/fo4cal2vo2

#digitalmarketingphilly #phillydigitalmarketing",FLAG_BAD,1.06E+18,235366725,en
"we offer unique engravings for each wallet, what would you get engraved on it?

#tough #rhino #wallet #multiuse #durable #savetherhino #africa #clean #simplistic #springsteel #industrial #fashion #animals #unique #engraving #custom https://t.co/5u3qwwkict",FLAG_BAD,9.77E+17,958826277737201665,en
mt @matthewbrunson: liam at his favorite animal the baby rhino. he says she's 'probably cute' @fortworthzoo http://t.co/kbpqhsnq,1,2.79E+17,57087164,en
@melvan1104 @robertartis10 @dusty_rhino @phoenixeamon @stpurser @heretical_1 @jolyzoo @lilbutterball14 @pounds_land @ejg2 @royzol @1finekitty @yorksterbad @lyn_samuels @7soryan @dadhominem @mpisme @jillwow @supermom1242 @liberalhippylvs @jeweljuno @megolas1 @graceonthego @anag68 @lazulioness @mmsmith831 @jeannineannk @redwinepolitics @hogularity @passthesalty @defenestrate161 @cherylbergen @itwillgro @santiagojjjr @jcscher diesel! maybe our next puppy! https://t.co/fu9jlufbp0,0,9.91E+17,3094569866,en
rt @datboy_rhino: time to updated my bio and change my profile pic on my e harmony page &lt; ahahaaa u wild,FLAG_BAD,1.52E+17,95588788,en
the unsung heroes of #southafrica fighting to save our #rhino please support them! @sanparks @savetherhino http://t.co/zszqnjc3bi,1,5.84E+17,397951300,en
@eyeofjackiechan thank you for helping rhinos. so powerful! @protect_wldlife #saverhinos #rhinohornisnotmedicine,1,8.35E+17,803431433419243526,en
"rt @wildfriendsug: @ibonamisa it's no doubt that rhinos have been exploited for their horns, and no secret that they are at a slip of extin…",-1,1.60E+18,468591946,en
the latest rare rhino studios ®. wildlife in the news! https://t.co/r3fk6tf5wd thanks to @marcelobass182 #wildlife #conservation,0,1.56E+18,973866358705475584,en
the singapore zoo welcomed a new addition to the family this week: a bouncing baby white rhino. https://t.co/undv743ezf,1,9.14E+17,13111552,en
🔥sending a clear message that the #rhino horn and #ivory trade must end.🔥 #lightafire #worthmorealive #teamrhino  https://t.co/xcwx45kvev,1,7.26E+17,2762408847,en
"@freechinapost why do the chinese insist on buying illegal black market rhino horn.  grinding rhino horn to a powder to drink will not cure cancer,  carving rhino horn to make jewlery is not a status symbol for criminal street rates to rip you off.  stop it now! https://t.co/w0mi0hximq",-1,1.12E+18,973866358705475584,en
asom gana parishad nominates a rhino poacher to run for political office. 😦  https://t.co/nyv5fqtc8l #rhinopoaching #poaching #poacher,-1,1.06E+18,9366272,en
rare northern white rhino dies in us: a male northern white rhinoceros named angalifu has died at the... http://t.co/hihkgaxxw2 #science,-1,5.45E+17,336041336,en
harshest punishment for rhino poachers! #care2 https://t.co/ujdufpbqod,0,9.40E+17,292604030,en
rt @koatliveupdates: this baby rhino is the zoo's newest resident. he just got here yesterday. photos: http://t.co/k9csyb4y,0,2.69E+17,175098500,en
the zoo experience that lets you listen to a baby rhino's heartbeat -- and help save the species  - abc news - https://t.co/ibjqyus6sx via @abc,1,1.19E+18,37821578,en
"southern white rhino in san diego zoo safari park is pregnant, could help save subspecies https://t.co/zuyirsxzao https://t.co/nxrezi6xco",1,9.97E+17,15397175,en
rock and roll by led zeppelin on mothership (remastered) (rhino atlantic) #nowplaying,FLAG_BAD,1.50E+18,108455155,en
hi everybody... 😊👋 #wildearth djuma area rhino https://t.co/zoq4w6ri5q,0,1.58E+18,859626969587175424,en
rt @elephantcrisis: five traffickers have been convicted by a malawian court after being found in possession of ivory and rhino horn. the m…,1,1.21E+18,2592929514,en
1 of the last 5 northern white rhinos died today. the @sdzsafaripark's nola is 1 of 4 left. http://t.co/hj2tqizg2r http://t.co/jkwdsgqrzl,-1,6.26E+17,15526913,en
fabulous to hear this stance on synthetic horn. i'm interested to learn more about your rhino cryobiobank as well! #teamrhino https://t.co/edsvu0nrbh,0,8.00E+17,2762408847,en
"breaking travel news investigates: rhino africa | focus - breaking travel news - breaking travel news investigates: rhino africa | focus  breaking travel newsrhino africa was founded on an unbridled passion for africa - its people, its magnificent wildlife and its unmatched sc... https://t.co/nor4v82z7a",0,1.12E+18,974703129395716096,en
rt @chitown2433: shoutout to the @el_paso_rhinos on winning the thorne cup,FLAG_BAD,4.53E+17,43595714,en
"this article summarises the report’s main findings on population numbers and poaching statistics, which are accurate up until the end of 2021.' #rhinoconservation 
https://t.co/dsw03whn7b",0,1.58E+18,869959916,en
"the lengths to which #poachers will go to hide their crimes is sickening. 🦏❤️
#rhinohornisnotmedicine #rhino #rhinos #extinctionisforever https://t.co/6nkjn3fuqi",-1,9.10E+17,72934584,en
s africa rhino deaths hit new record http://t.co/lmkno5kufl,-1,5.35E+17,64760513,en
"photo: stopkillingourworld: rangers help poachers murder the last 15 rhinos in mozambique horrifyingly,... http://t.co/7n5ewbveul",-1,3.31E+17,17225620,en
the south african president and government: poachers of rhino and endangered wildlife to face death penalty in south africa - sign the petition! https://t.co/g68yi294rq via @change,1,1.05E+18,2935493350,en
rt @arctic_2_rhino i'm more than 200 ahead! $1000 goes to rhino conservation if i'm top in uk! http://t.co/s7jtwiwx …,FLAG_BAD,2.75E+17,20897273,en
it pains me this morning to hear of the passing of #sudan the last male northern white rhino.… https://t.co/8iqmajwdqn,-1,9.76E+17,2571083716,en
"we also met fearless fatu, 1 of 4 female northern white rhinos left in world. she lives with sudan at kenyan preserve http://t.co/erewnzvtr7",0,5.89E+17,41213511,en
tinder wants you to swipe right on this rhino to help save his species https://t.co/8cloexmnfx,0,8.57E+17,2894851100,en
"rhino safes longhorn nightstand features: 👇
🔥 40 minutes at 1400º f
🛡️ 14 gauge steel body
↔️ *ext. dim. (h x w x d) 26"" x 20"" x 18""
for more information please call our catoosa location at 918-627-7979.
#nightstand #rhinometals #gunsafe #gunsafety https://t.co/mqsp13zvql",FLAG_BAD,1.57E+18,1527016514569883651,en
@danoroadblade @skylookup1775 @gentlemanirish can i borrow rhino horn 2 put up #pentagon butt/get @thejointstaff 2fire #chemtrails? @potus,1,6.15E+17,2280747949,en
"bbc- #snipers to protect #rhinos 
https://t.co/ymjk9kr6v5
most effective rhino #conservation strategy so far..... https://t.co/1biq9axy2w",1,6.96E+17,2798807857,en
08:27am zoom - the cadillacs - doo wop box ii(rhino),FLAG_BAD,6.52E+17,1444501129,en
"nola was one of the last remaining northern white rhinos in the world. #patchcalifornia
https://t.co/08f8ofhus1",0,6.69E+17,211329805,en
